,,date,stake,price,profit,p_bet,bet_side
"near close, 5% margin|15.0",2277,2013-04-27,2.7492567468176445,2.800430631052524,4.9498460595983005,0.4277891511041192,b
"near close, 5% margin|15.0",2278,2013-04-27,0.623809380553365,1.8245949441504996,-0.623809380553365,0.5593436536282199,b
"near close, 5% margin|15.0",2279,2013-04-27,1.299344492538833,5.431836769440788,-1.299344492538833,0.22650520627754867,b
"near close, 5% margin|15.0",2283,2013-04-27,3.2646926496022166,1.3199959183673466,1.0446883225965875,0.7892354199037307,a
"near close, 5% margin|15.0",2284,2013-04-27,2.1108982700483887,3.013158820631904,-2.1108982700483887,0.38829116170743994,b
"near close, 5% margin|15.0",2291,2013-05-18,0.5650832508221535,5.16769941969116,-0.5650832508221535,0.21173907315347318,b
"near close, 5% margin|15.0",2296,2013-05-18,1.965194518200147,1.2928996138996138,0.5756047156184606,0.7912634342422894,a
"near close, 5% margin|15.0",2297,2013-05-18,1.287594623411046,1.4456775271512112,0.5738519877350301,0.7075949236931072,a
"near close, 5% margin|15.0",2302,2013-05-25,0.3686936857008227,2.5200085595511283,-0.3686936857008227,0.4057195355347619,b
"near close, 5% margin|15.0",2304,2013-05-25,2.236333110179397,1.6437453416149066,-2.236333110179397,0.6433996398980247,a
"near close, 5% margin|15.0",2306,2013-05-25,3.5130273404534,1.597222222222222,-3.5130273404534,0.67862962630939,b
"near close, 5% margin|15.0",2307,2013-05-25,1.620274887606656,3.2848764379721174,-1.620274887606656,0.3495063324993657,b
"near close, 5% margin|15.0",2308,2013-05-25,0.9602111444437434,1.6568791208791207,-0.9602111444437434,0.618771576741728,a
"near close, 5% margin|15.0",2315,2013-06-08,0.6315307706130209,2.497372000521055,-0.6315307706130209,0.41556702786721544,b
"near close, 5% margin|15.0",2322,2013-06-08,2.5672071083002503,2.3122349098525325,-2.5672071083002503,0.4907594581753363,a
"near close, 5% margin|15.0",2328,2013-06-15,2.277373725995373,3.464554303032246,5.612711216014476,0.35343895391360014,b
"near close, 5% margin|15.0",2329,2013-06-15,1.3859946741931872,2.781821705294579,2.4695953939001094,0.3949871458924609,a
"near close, 5% margin|15.0",2330,2013-06-15,0.7282510584751419,1.8978231292517,0.6538406442010147,0.5407003476518102,b
"near close, 5% margin|15.0",2332,2013-06-15,1.8791581325314881,1.2974768427919112,0.5590060283722109,0.7879602991102125,a
"near close, 5% margin|15.0",2333,2013-06-15,2.268308300011502,3.251463357242048,5.107013020403899,0.3703810833770703,b
"near close, 5% margin|15.0",2334,2013-06-15,2.0692377616978135,1.491111704494882,1.0162268841525877,0.6979014866754238,a
"near close, 5% margin|15.0",2337,2013-07-06,0.9211647602290494,5.613559285997432,-0.9211647602290494,0.2084228329534148,b
"near close, 5% margin|15.0",2345,2013-07-06,1.5146246349163268,3.0129341940365566,3.04883971875321,0.37237905526472825,b
"near close, 5% margin|15.0",2346,2013-07-27,3.6266541292260333,2.8742325529137487,6.797193227154496,0.4425138556714229,b
"near close, 5% margin|15.0",2351,2013-07-27,2.2636421149957133,1.5974642857142856,1.3524453193486885,0.6598568883201175,b
"near close, 5% margin|15.0",2352,2013-07-27,5.0,1.3364641975308642,1.682320987654321,0.8142885462375382,a
"near close, 5% margin|15.0",2354,2013-07-27,1.642602343503891,5.263200727279612,-1.642602343503891,0.24321887128175879,b
"near close, 5% margin|15.0",2357,2013-07-27,2.4961028207311173,1.2056957528957528,0.5134377490154995,0.8464303764109369,a
"near close, 5% margin|15.0",2362,2013-08-03,2.0415063745536792,2.386627393103636,-2.0415063745536792,0.4664458095565537,b
"near close, 5% margin|15.0",2364,2013-08-03,0.27382792059640904,4.960317460317461,1.0844454950603821,0.21034496847216688,b
"near close, 5% margin|15.0",2367,2013-08-03,0.981047949374229,4.832992844112275,-0.981047949374229,0.23803345626484285,b
"near close, 5% margin|15.0",2368,2013-08-03,1.0707716849055313,3.665270893895416,2.853896605786066,0.30397640351415556,b
"near close, 5% margin|15.0",2370,2013-08-17,3.3909474019610593,1.491111704494882,-3.3909474019610593,0.7153141881469581,a
"near close, 5% margin|15.0",2372,2013-08-17,1.0112992210081886,1.667928042328042,0.6754751088958734,0.6157453908637173,a
"near close, 5% margin|15.0",2376,2013-08-17,1.7075530401837034,1.2975642530984997,0.5081067450283361,0.786338146542389,b
"near close, 5% margin|15.0",2382,2013-08-17,2.449447379086566,2.358974358974359,3.32873618183559,0.4803568309093861,b
"near close, 5% margin|15.0",2386,2013-08-28,0.9255115054071468,2.3984090709194796,1.2942436844016971,0.43852808936085713,a
"near close, 5% margin|15.0",2393,2013-08-28,2.6623212931052334,1.8790917417096489,2.3404246625465643,0.5819923329059282,b
"near close, 5% margin|15.0",2397,2013-08-31,2.7971886424987367,1.7239246954595795,-2.7971886424987367,0.6270564835538674,b
"near close, 5% margin|15.0",2400,2013-08-31,5.0,1.4049920634920636,2.024960317460318,0.7705593889490856,b
"near close, 5% margin|15.0",2404,2013-08-31,0.3099359782497481,4.960317460317458,-0.3099359782497481,0.21149811540138408,b
"near close, 5% margin|15.0",2410,2013-09-04,0.9636621384914813,1.9085408181260128,-0.9636621384914813,0.542310149030172,b
"near close, 5% margin|15.0",2413,2013-09-04,3.255195551231323,1.3646383928571426,1.18696927423671,0.7675870592914822,a
"near close, 5% margin|15.0",2414,2013-09-04,0.3522576576810148,3.595600451664658,0.9143201353791764,0.2882892076997221,b
"near close, 5% margin|15.0",2415,2013-09-04,0.7658461647686224,6.294980356555904,-0.7658461647686224,0.18462418468603525,b
"near close, 5% margin|15.0",2417,2013-09-04,0.3369053387141328,3.894684054012543,-0.3369053387141328,0.266776294574408,b
"near close, 5% margin|15.0",2420,2013-09-21,2.0533485475846334,1.8431339861769578,-2.0533485475846334,0.5801259842510278,b
"near close, 5% margin|15.0",2422,2013-09-21,0.6960583794784204,2.358974358974359,0.9459254900604175,0.43995264961406794,a
"near close, 5% margin|15.0",2424,2013-09-21,1.7466166601223114,2.05972930269207,1.8509408553017692,0.521446013710783,b
"near close, 5% margin|15.0",2426,2013-09-21,2.483922323654934,1.3479076479076477,0.864175573208087,0.7675355389030385,b
"near close, 5% margin|15.0",2427,2013-09-21,1.213121876106608,2.2660807565540053,1.5359102626932686,0.46840184642044314,b
"near close, 5% margin|15.0",2428,2013-09-21,1.378345841049704,2.3584465435832005,1.87240914363625,0.4557645661590252,a
"near close, 5% margin|15.0",2432,2013-10-09,1.383608505142106,2.356852526534637,1.8773526959368791,0.4561567156763192,b
"near close, 5% margin|15.0",2434,2013-10-09,0.40510709379248044,3.9197157886693783,1.1827975778478719,0.2671907759591531,b
"near close, 5% margin|15.0",2439,2013-10-09,3.321683687498355,2.497372000521055,4.973796148247567,0.48008540404863664,b
"near close, 5% margin|15.0",2443,2013-10-19,0.28418809845086895,4.417838713360244,-0.28418809845086895,0.23514945447166513,b
"near close, 5% margin|15.0",2445,2013-10-19,1.402810620735535,2.310563830838612,-1.402810620735535,0.46462205463177036,a
"near close, 5% margin|15.0",2447,2013-10-19,0.8012929255420135,2.6571596839403377,-0.8012929255420135,0.3963310220361748,a
"near close, 5% margin|15.0",2448,2013-10-19,0.8314112902626877,2.243473703491044,-0.8314112902626877,0.4641701489206894,b
"near close, 5% margin|15.0",2449,2013-10-19,0.9471930614088295,4.324604065559849,-0.9471930614088295,0.26036179475482957,b
"near close, 5% margin|15.0",2453,2013-10-19,2.09313010342001,1.4566530612244897,0.9558342692678802,0.7127526783199541,a
"near close, 5% margin|15.0",2456,2013-10-26,1.5403574419336883,2.728381236540998,-1.5403574419336883,0.4055492616607255,a
"near close, 5% margin|15.0",2460,2013-10-26,0.4086129018695474,4.417838713360243,-0.4086129018695474,0.23899987942032197,a
"near close, 5% margin|15.0",2461,2013-10-26,2.438206067240497,2.5437783477224736,3.7640497338914445,0.45230434105463346,b
"near close, 5% margin|15.0",2462,2013-10-26,2.172708699341439,1.530650023116043,1.1529479215299623,0.6834468370055937,a
"near close, 5% margin|15.0",2463,2013-10-26,0.6180680525690772,2.266664038100495,-0.6180680525690772,0.4549926083778092,b
"near close, 5% margin|15.0",2466,2013-11-06,1.9168550870100376,1.5482640264026402,1.0509426880345063,0.6730361810075337,a
"near close, 5% margin|15.0",2467,2013-11-06,2.040233240549526,1.6675809523809522,-2.040233240549526,0.6323416158517751,a
"near close, 5% margin|15.0",2471,2013-11-06,1.6249245856583483,1.491111704494882,0.7980194829383114,0.6920479372583949,a
"near close, 5% margin|15.0",2476,2013-11-06,2.3560266457400845,2.3584465435832005,-2.3560266457400845,0.4782900223916089,a
"near close, 5% margin|15.0",2477,2013-11-06,2.554827115121923,1.494001796945193,-2.554827115121923,0.7031340722468475,a
"near close, 5% margin|15.0",2478,2013-11-06,0.5158507850888907,4.1356243590880455,-0.5158507850888907,0.2574461505807447,b
"near close, 5% margin|15.0",2480,2013-11-09,0.6331761276734451,2.2199837296141305,0.7724645737416824,0.4643721344430098,a
"near close, 5% margin|15.0",2483,2013-11-09,1.0165078473621656,1.7892125435540067,-1.0165078473621656,0.5768401487395557,a
"near close, 5% margin|15.0",2484,2013-11-09,1.4078808293964546,2.5982399246258705,2.250131350656798,0.41951678276332605,b
"near close, 5% margin|15.0",2494,2013-11-16,1.6686990546719664,1.427399014778325,0.7132003319283209,0.7205609662248948,b
"near close, 5% margin|15.0",2495,2013-11-16,1.560100165845049,1.5223388278388277,0.8149008919386636,0.6782958016931491,b
"near close, 5% margin|15.0",2500,2013-11-16,0.7973191726175253,2.9425752650026644,-0.7973191726175253,0.36089275701860635,b
"near close, 5% margin|15.0",2503,2013-11-30,2.5054051372265516,2.9791225515370234,-2.5054051372265516,0.40224600753487283,b
"near close, 5% margin|15.0",2505,2013-11-30,0.7334344750680024,1.9238210458351463,-0.7334344750680024,0.5338867096687163,a
"near close, 5% margin|15.0",2506,2013-11-30,3.324637323486889,1.4741916949595193,-3.324637323486889,0.7211142349646653,b
"near close, 5% margin|15.0",2512,2013-12-06,0.8215996081716868,6.21461382386495,-0.8215996081716868,0.18848685053927805,a
"near close, 5% margin|15.0",2515,2013-12-06,0.3243098213377383,2.6045525667508804,0.5203721562499874,0.3919348372083128,b
"near close, 5% margin|15.0",2516,2013-12-06,3.830023629139048,1.278422305764411,1.0663640099570715,0.8155791366412721,a
"near close, 5% margin|15.0",2517,2013-12-06,0.8570306801126883,2.4745411176905607,1.263726976948465,0.42454298761396003,b
"near close, 5% margin|15.0",2518,2013-12-06,0.6005917913728641,2.1974330941853957,0.7191684870859583,0.4681674915180112,b
"near close, 5% margin|15.0",2522,2013-12-06,0.41803416272625543,2.243473703491044,-0.41803416272625543,0.4550053686619977,a
"near close, 5% margin|15.0",2525,2013-12-14,2.48227183097961,3.245600319660881,-2.48227183097961,0.3768078309818207,b
"near close, 5% margin|15.0",2526,2013-12-14,1.2711945790520978,2.8511845424292566,2.353215755161109,0.38374528688845533,b
"near close, 5% margin|15.0",2528,2013-12-14,0.7716984742350003,3.366845037403925,-0.7716984742350003,0.3187136967230355,a
"near close, 5% margin|15.0",2532,2013-12-14,0.863667511651657,2.283301846927606,-0.863667511651657,0.45737879374932644,b
"near close, 5% margin|15.0",2535,2013-12-28,3.685772874514859,2.150122754767597,4.239091251884714,0.5439520359858732,a
"near close, 5% margin|15.0",2542,2013-12-28,0.9700789834956794,2.2613783173123436,1.223636595861849,0.4638522691245883,b
"near close, 5% margin|15.0",2544,2013-12-28,2.3031810962050887,2.4978340928780964,3.4497831679683286,0.45559123801032664,a
"near close, 5% margin|15.0",2545,2014-01-04,1.3855959515196352,2.0362662741415627,1.4358463541468858,0.5193003820738828,b
"near close, 5% margin|15.0",2550,2014-01-04,0.3616984405950478,3.2684655504183753,-0.3616984405950478,0.31599538136572736,b
"near close, 5% margin|15.0",2554,2014-01-04,1.4246984541318468,1.418170126170126,0.5957663323186979,0.7219378228320735,a
"near close, 5% margin|15.0",2557,2014-01-15,1.3430043448716253,3.2848764379721174,3.0685989836913565,0.3417918392208287,b
"near close, 5% margin|15.0",2559,2014-01-15,3.819823163171682,1.5306500231160425,2.0269892498362476,0.7062878866278177,b
"near close, 5% margin|15.0",2560,2014-01-15,4.463938127545024,1.5974642857142856,2.667043604846453,0.6927740132224738,a
"near close, 5% margin|15.0",2564,2014-01-15,3.2541826126023734,1.2996838624338625,0.9752260144097968,0.7994321316190569,a
"near close, 5% margin|15.0",2572,2014-01-25,0.3375240920018681,4.781214715273909,-0.3375240920018681,0.21982908217441643,b
"near close, 5% margin|15.0",2575,2014-01-25,1.4925654082498518,2.497372000521055,-1.4925654082498518,0.436217362020192,b
"near close, 5% margin|15.0",2577,2014-01-25,3.9438300321174813,1.2915160875160876,1.1496899007913342,0.809891263564012,a
"near close, 5% margin|15.0",2578,2014-02-01,3.440950174340422,2.243473703491044,4.2787310568152375,0.5220249474955724,a
"near close, 5% margin|15.0",2582,2014-02-01,2.522045994966993,2.0597293026920704,2.6726860436037008,0.5374043279849531,a
"near close, 5% margin|15.0",2590,2014-02-15,0.675665674585189,1.9238210458351463,-0.675665674585189,0.5327770839310374,a
"near close, 5% margin|15.0",2592,2014-02-15,1.4651641739488568,1.9009979263336005,-1.4651641739488568,0.5538166984375208,b
"near close, 5% margin|15.0",2593,2014-02-15,1.2021226043459252,2.7818217052945786,-1.2021226043459252,0.39027617186522223,b
"near close, 5% margin|15.0",2594,2014-02-15,1.3551814728208058,2.380922926478688,-1.3551814728208058,0.4514451243509908,b
"near close, 5% margin|15.0",2599,2014-02-15,0.7798885557198899,9.738872073741504,-0.7798885557198899,0.13067363891551043,b
"near close, 5% margin|15.0",2609,2014-02-22,2.8957616843023755,2.495997191223784,-2.8957616843023755,0.470065454389207,b
"near close, 5% margin|15.0",2612,2014-02-22,2.6406274975606205,1.2339574229691876,0.6177944043508576,0.8304271744711743,a
"near close, 5% margin|15.0",2614,2014-03-01,1.8214895675545888,1.6783915343915339,1.235683102611529,0.6252577557744352,b
"near close, 5% margin|15.0",2615,2014-03-01,3.8620671611646578,2.442138200906576,5.569634587582367,0.5007027788392031,b
"near close, 5% margin|15.0",2621,2014-03-08,3.7870735839497773,2.434861296174074,0.0,0.49996975777131875,a
"near close, 5% margin|15.0",2622,2014-03-08,0.43477869657484247,3.1764582964808894,-0.43477869657484247,0.32673216871807986,b
"near close, 5% margin|15.0",2624,2014-03-08,0.45569278053028195,4.425618212112527,-0.45569278053028195,0.24006616219553267,b
"near close, 5% margin|15.0",2625,2014-03-08,1.1314403249450908,2.1790259418876246,-1.1314403249450908,0.4834086091145051,a
"near close, 5% margin|15.0",2627,2014-03-08,1.161816129255327,8.203463203463205,-1.161816129255327,0.162707378133633,b
"near close, 5% margin|15.0",2628,2014-03-08,0.5138106300490582,2.34116797277746,-0.5138106300490582,0.438910948036214,b
"near close, 5% margin|15.0",2631,2014-03-15,2.4020906011881995,1.6052222222222223,1.4537986116302362,0.6591934311751149,b
"near close, 5% margin|15.0",2636,2014-03-15,1.1454020096623223,3.0994620970017452,-1.1454020096623223,0.3536707628284992,a
"near close, 5% margin|15.0",2637,2014-03-15,1.4472814729898527,2.5125189715812524,-1.4472814729898527,0.4328570807647085,b
"near close, 5% margin|15.0",2639,2014-03-15,1.7575404129129768,2.4664858135870067,-1.7575404129129768,0.4472340028136946,a
"near close, 5% margin|15.0",2640,2014-03-15,2.6701207252282715,1.5514342291371994,1.4723959638195117,0.6825270570068995,b
"near close, 5% margin|15.0",2646,2014-03-23,2.109209867173647,2.6137668960621423,3.4037730604924596,0.4346795133611205,a
"near close, 5% margin|15.0",2647,2014-03-23,3.1306398348447417,7.187252847115825,19.370060231437343,0.24693752216741682,b
"near close, 5% margin|15.0",2653,2014-03-23,1.845891679735058,1.5740375180375181,-1.845891679735058,0.6622360847126916,a
"near close, 5% margin|15.0",2654,2014-04-11,0.993334565495934,1.5547949080622347,0.0,0.6573496433888915,a
"near close, 5% margin|15.0",2658,2014-04-11,3.0969760622545546,3.244965406969078,6.952604125972789,0.39387297081626205,a
"near close, 5% margin|15.0",2661,2014-04-11,3.844206480981166,2.374263402117992,-3.844206480981166,0.5101869025986404,a
"near close, 5% margin|15.0",2665,2014-04-16,0.6732692441966539,6.203306713422731,-0.6732692441966539,0.1837937583617727,b
"near close, 5% margin|15.0",2667,2014-04-16,0.7908710334573379,6.203306713422731,-0.7908710334573379,0.18773951315249793,b
"near close, 5% margin|15.0",2671,2014-04-16,0.8685023794281851,2.3956501633250564,1.2121254876971466,0.43766199070261375,a
"near close, 5% margin|15.0",2673,2014-04-16,1.6917983699191719,1.454056468605141,-1.6917983699191719,0.7088630338588304,b
"near close, 5% margin|15.0",2678,2014-04-19,0.3408006111141239,4.533022417525245,-0.3408006111141239,0.23122811921392017,b
"near close, 5% margin|15.0",2680,2014-04-19,4.99255398909181,1.9718106811930531,4.851817293032407,0.6055716723264817,b
"near close, 5% margin|15.0",2682,2014-04-19,0.907839965004828,5.053620833028122,-0.907839965004828,0.22700586326350136,b
"near close, 5% margin|15.0",2683,2014-04-19,2.375199735236594,1.295814706835115,0.7026190133538557,0.7934041457556745,b
"near close, 5% margin|15.0",2686,2014-04-19,1.4191488133489512,2.643809824507991,-1.4191488133489512,0.41353671521223667,b
"near close, 5% margin|15.0",2688,2014-04-26,1.4775223631023153,1.8434333333333333,1.2461916117859293,0.5695067163470899,a
"near close, 5% margin|15.0",2690,2014-04-26,2.0249759617850778,1.6918202247191014,-2.0249759617850778,0.624201530143461,a
"near close, 5% margin|15.0",2691,2014-04-26,1.468370064893536,1.6052222222222223,0.8886901937194547,0.64511168199204,a
"near close, 5% margin|15.0",2692,2014-04-26,0.6211854469939091,4.870914829976979,-0.6211854469939091,0.22504648030615737,b
"near close, 5% margin|15.0",2698,2014-05-10,5.0,1.3362745098039217,1.6813725490196085,0.8056207965990846,b
"near close, 5% margin|15.0",2699,2014-05-10,3.10944076101505,1.3116244131455397,0.9689776523621352,0.7919638394068403,a
"near close, 5% margin|15.0",2700,2014-05-10,0.39104360356797524,5.2978270154369955,-0.39104360356797524,0.20144589610710426,a
"near close, 5% margin|15.0",2703,2014-05-10,4.057091045920871,1.4456775271512112,1.808154304773335,0.7417464490189679,a
"near close, 5% margin|15.0",2704,2014-05-10,5.0,1.5939285714285714,-5.0,0.7055668271461575,b
"near close, 5% margin|15.0",2706,2014-05-10,0.7894649693822652,3.616726038356488,-0.7894649693822652,0.29934048921274803,b
"near close, 5% margin|15.0",2707,2014-05-10,1.604935549912484,3.5469856062070098,4.087747744517029,0.32802780697632644,a
"near close, 5% margin|15.0",2710,2014-05-10,0.6414933456309877,2.906471323313283,1.2229886675417745,0.3608910703120018,a
"near close, 5% margin|15.0",2712,2014-05-24,2.224767736996707,2.248152680219312,-2.224767736996707,0.4942164303731934,b
"near close, 5% margin|15.0",2717,2014-05-24,3.9522048305111213,1.6278297872340426,2.4813119178451526,0.6752871125313548,a
"near close, 5% margin|15.0",2718,2014-05-24,1.5684944531822103,1.4521904761904763,-1.5684944531822103,0.7081511323811887,a
"near close, 5% margin|15.0",2720,2014-05-24,2.860609826767792,2.521627603200352,-2.860609826767792,0.4656164587846776,b
"near close, 5% margin|15.0",2722,2014-05-24,0.8081911068574323,7.78314542266594,5.482077807119311,0.1566568586440641,b
"near close, 5% margin|15.0",2723,2014-05-31,2.160248842809013,3.5005597974714577,-2.160248842809013,0.34739393888740266,b
"near close, 5% margin|15.0",2726,2014-05-31,0.6765032901212045,3.743072518582722,-0.6765032901212045,0.28699094073689946,b
"near close, 5% margin|15.0",2727,2014-05-31,1.4498871026123918,1.4991419670672008,-1.4498871026123918,0.6863579318174132,a
"near close, 5% margin|15.0",2733,2014-05-31,1.329592940614393,1.4605102040816327,0.6122911164278322,0.7014614768140648,b
"near close, 5% margin|15.0",2737,2014-05-31,3.13663993443039,1.6472686044114613,-3.13663993443039,0.6563652941727114,b
"near close, 5% margin|15.0",2738,2014-05-31,0.9148213107954726,3.863824066283609,-0.9148213107954726,0.2859331772087768,a
"near close, 5% margin|15.0",2739,2014-05-31,4.449989677814962,1.9466915119778123,-4.449989677814962,0.6002546839421214,b
"near close, 5% margin|15.0",2741,2014-05-31,0.38168061466990727,3.105968727870613,0.8038074385292582,0.3323125208181965,b
"near close, 5% margin|15.0",2742,2014-05-31,2.6130280525240095,2.3277331701364035,3.4694040198330556,0.48922109088929244,b
"near close, 5% margin|15.0",2745,2014-06-07,2.707023506615407,3.6728372055400826,-2.707023506615407,0.35106846659176216,b
"near close, 5% margin|15.0",2746,2014-06-07,3.7193868393807996,2.2952354095291807,-3.7193868393807996,0.5196413651045801,b
"near close, 5% margin|15.0",2748,2014-06-07,2.879395802834414,1.9380790970647386,2.7011010148149053,0.5717228168193713,b
"near close, 5% margin|15.0",2750,2014-06-07,2.304423199274062,1.7692879818594103,-2.304423199274062,0.6052777240748125,a
"near close, 5% margin|15.0",2753,2014-06-07,0.37863899670253487,5.489688967535561,-0.37863899670253487,0.19454633210784833,b
"near close, 5% margin|15.0",2757,2014-06-14,2.967171516922517,1.6278297872340426,1.862878662156375,0.660090603399043,b
