page,event,event_url,date,f1,f1_url,f1_open,f1_close_lo,f1_close_hi,f1_spark,f2,f2_url,f2_open,f2_close_lo,f2_close_hi
/fighters/edmen-shahbazyan-8418,UFC,/events/ufc-3174,2024-03-24,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-135.0,-200.0,-190.0,"1.74074, 1.510415, 1.5112166666667, 1.5116175, 1.517402, 1.5124683333333, 1.5144471428571, 1.5172628571429, 1.5021942857143, 1.5081928571429",Aj Dobson,/fighters/aj-dobson-12493,114.0,155.0,165.0
/fighters/edmen-shahbazyan-8418,UFC Fight Night 226,/events/ufc-fight-night-226-2807,2023-05-20,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,215.0,160.0,184.0,"3.15, 3.525, 3.5, 3.4857142857143, 3.45, 3.2142857142857, 2.9928571428571, 2.7785714285714, 2.6875, 2.68625",Anthony Hernandez,/fighters/anthony-hernandez-6092,-255.0,-220.0,-192.0
/fighters/edmen-shahbazyan-8418,UFC 282,/events/ufc-282-2621,2022-12-10,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-450.0,-351.0,-290.0,"1.22222, 1.2963466666667, 1.3064975, 1.30309375, 1.3058866666667, 1.3111777777778, 1.3147155555556, 1.3121811111111, 1.339171, 1.309126",Dalcha Lungiambula,/fighters/dalcha-lungiambula-9139,350.0,245.0,280.0
/fighters/edmen-shahbazyan-8418,UFC 268: Usman vs. Covington 2,/events/ufc-268-usman-vs-covington-2-2246,2021-11-06,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-150.0,-106.0,108.0,"1.66667, 2.2771428571429, 2.2857142857143, 2.2785714285714, 2.2642857142857, 2.25625, 2.2388888888889, 2.2222222222222, 2.2045454545455, 1.99538",Nassourdine Imavov,/fighters/nassourdine-imavov-10307,130.0,-126.0,-118.0
/fighters/edmen-shahbazyan-8418,UFC Fight Night 188: Font vs. Garbrandt,/events/ufc-fight-night-188-font-vs-garbrandt-2085,2021-05-22,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-105.0,112.0,125.0,"1.95238, 2.55, 2.55, 2.53, 2.52, 2.49, 2.4575, 2.45, 2.2966666666667, 2.1866666666667",Jack Hermansson,/fighters/jack-hermansson-2474,-115.0,-154.0,-132.0
/fighters/edmen-shahbazyan-8418,UFC on ESPN+ 31: Brunson vs. Shahbazyan,/events/ufc-on-espn-31-brunson-vs-shahbazyan-1918,2020-08-01,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-270.0,-400.0,-350.0,"1.37037, 1.408335, 1.3973866666667, 1.38657, 1.3790233333333, 1.3714766666667, 1.3647366666667, 1.3531133333333, 1.3086366666667, 1.2711633333333",Derek Brunson,/fighters/derek-brunson-2594,230.0,285.0,300.0
/fighters/edmen-shahbazyan-8418,UFC 244: Masvidal vs. Diaz,/events/ufc-244-masvidal-vs-diaz-1771,2019-11-02,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-245.0,-185.0,-164.0,"1.40816, 1.81111, 1.81111, 1.82222, 1.82693, 1.90636, 1.82222, 1.7516766666667, 1.6481933333333, 1.56862",Brad Tavares,/fighters/brad-tavares-1959,175.0,137.0,160.0
/fighters/edmen-shahbazyan-8418,UFC 239: Jones vs. Santos,/events/ufc-239-jones-vs-santos-1686,2019-07-06,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-380.0,-800.0,-570.0,"1.26316, 1.27519, 1.2760533333333, 1.2725433333333, 1.2692966666667, 1.2572266666667, 1.2479666666667, 1.2459333333333, 1.1710666666667, 1.15348",Jack Marshman,/fighters/jack-marshman-2755,260.0,450.0,575.0
/fighters/edmen-shahbazyan-8418,UFC 235: Jones vs. Smith,/events/ufc-235-jones-vs-smith-1625,2019-03-02,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-145.0,-161.0,-145.0,"1.68966, 1.68966, 1.66741, 1.679725, 1.73282, 1.8088166666667, 1.8176666666667, 1.7336333333333, 1.69549, 1.65915",Charles Byrd,/fighters/charles-byrd-2633,105.0,125.0,130.0
/fighters/edmen-shahbazyan-8418,UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman,/events/ufc-the-ultimate-fighter-28-finale-dos-anjos-vs-usman-1586,2018-11-30,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-130.0,-120.0,-111.0,"1.76923, 1.77037, 1.8, 1.82222, 1.8343, 1.83901, 1.8275266666667, 1.8474733333333, 1.8727266666667, 1.85819",Darren Stewart,/fighters/darren-stewart-4948,-110.0,-111.0,100.0
/fighters/edmen-shahbazyan-8418,Dana White's Contender Series 13,/events/dana-white-s-contender-series-13-1531,2018-07-17,Edmen Shahbazyan,/fighters/edmen-shahbazyan-8418,-165.0,-245.0,-230.0,"1.60606, 1.43961, 1.46129, 1.452235, 1.481995, 1.4939, 1.43664, 1.4263, 1.44444, 1.42147",Antonio Jones,/fighters/antonio-jones-8415,125.0,195.0,215.0
/fighters/edson-barboza-2099,UFC 330,/events/ufc-330-4237,2026-08-15,Edson Barboza,/fighters/edson-barboza-2099,245.0,450.0,561.0,"3.45, 4.0866666666667, 4.1433333333333, 4.1833333333333, 4.255, 4.715, 4.8316666666667, 5.575, 5.8, 6.1016666666667",Esteban Ribovics,/fighters/esteban-ribovics-14245,-300.0,-800.0,-649.0
/fighters/edson-barboza-2099,UFC,/events/ufc-3895,2025-12-07,Edson Barboza,/fighters/edson-barboza-2099,210.0,300.0,400.0,"3.1, 2.875, 3.075, 3.1, 3.1216666666667, 3.1666666666667, 3.2166666666667, 3.3666666666667, 3.475, 4.7",Jalin Turner,/fighters/jalin-turner-6854,-250.0,-550.0,-400.0
/fighters/edson-barboza-2099,UFC 319 Odds,/events/ufc-319-odds-3767,2025-08-16,Edson Barboza,/fighters/edson-barboza-2099,-150.0,-122.0,-110.0,"1.66667, 1.655915, 1.65233, 1.655915, 1.6426225, 1.647432, 1.631746, 1.627444, 1.618172, 1.864535",Drakkar Klose,/fighters/drakkar-klose-6701,110.0,-110.0,-103.0
/fighters/edson-barboza-2099,Road to UFC,/events/road-to-ufc-3306,2024-05-19,Edson Barboza,/fighters/edson-barboza-2099,120.0,130.0,145.0,"2.2, 2.2466666666667, 2.2475, 2.25, 2.26, 2.2766666666667, 2.26, 2.2033333333333, 2.2166666666667, 2.35",Lerone Murphy,/fighters/lerone-murphy-9433,-142.0,-175.0,-155.0
/fighters/edson-barboza-2099,UFC Fight Night,/events/ufc-fight-night-3051,2023-10-15,Edson Barboza,/fighters/edson-barboza-2099,130.0,130.0,165.0,"2.3, 2.375, 2.3883333333333, 2.3928571428571, 2.3857142857143, 2.39125, 2.38625, 2.33875, 2.38125, 2.47",Sodiq Yusuff,/fighters/sodiq-yusuff-6562,-175.0,-210.0,-160.0
/fighters/edson-barboza-2099,UFC Fight Night: Holloway vs. Allen,/events/ufc-fight-night-holloway-vs-allen-2796,2023-04-15,Edson Barboza,/fighters/edson-barboza-2099,135.0,135.0,151.0,"2.35, 2.2742857142857, 2.2875, 2.3, 2.30625, 2.36375, 2.36625, 2.44125, 2.4975, 2.41875",Billy Quarantillo,/fighters/billy-quarantillo-4159,-155.0,-182.0,-165.0
/fighters/edson-barboza-2099,UFC Fight Night 222,/events/ufc-fight-night-222-2724,2023-03-25,Edson Barboza,/fighters/edson-barboza-2099,155.0,110.0,135.0,"2.55, 2.05, 2.2, 2.3, 2.2, 2.225, 2.2333333333333",Billy Quarantillo,/fighters/billy-quarantillo-4159,-180.0,-155.0,-150.0
/fighters/edson-barboza-2099,UFC Fight Night 204,/events/ufc-fight-night-204-2380,2022-03-05,Edson Barboza,/fighters/edson-barboza-2099,115.0,130.0,154.0,"2.15, 2.2566666666667, 2.2628571428571, 2.27, 2.273, 2.275, 2.265, 2.327, 2.4018181818182, 2.4218181818182",Bryce Mitchell,/fighters/bryce-mitchell-6135,-135.0,-184.0,-163.0
/fighters/edson-barboza-2099,UFC on ESPN: Barboza vs. Chikadze,/events/ufc-on-espn-barboza-vs-chikadze-2251,2021-08-28,Edson Barboza,/fighters/edson-barboza-2099,-150.0,-130.0,-120.0,"1.66667, 1.979545, 2.025, 2.075, 2.025595, 1.9973528571429, 1.9479654545455, 1.9480072727273, 1.9111818181818, 1.7999336363636",Giga Chikadze,/fighters/giga-chikadze-6073,130.0,-105.0,110.0
/fighters/edson-barboza-2099,UFC 262: Oliveira vs. Chandler,/events/ufc-262-oliveira-vs-chandler-2086,2021-05-15,Edson Barboza,/fighters/edson-barboza-2099,100.0,120.0,130.0,"2, 2.05, 2.07, 2.0366666666667, 2.0283333333333, 2.0283333333333, 1.9770616666667, 2.1133333333333, 2.1583333333333, 2.2583333333333",Shane Burgos,/fighters/shane-burgos-6850,-120.0,-161.0,-142.0
/fighters/edson-barboza-2099,UFC on ESPN+ 37: Moraes vs. Sandhagen,/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,2020-10-10,Edson Barboza,/fighters/edson-barboza-2099,-180.0,-278.0,-255.0,"1.55556, 1.4879966666667, 1.4175333333333, 1.4082766666667, 1.40272, 1.4001066666667, 1.3873266666667, 1.3738966666667, 1.3624066666667, 1.37883",Makwan Amirkhani,/fighters/makwan-amirkhani-4820,155.0,215.0,225.0
/fighters/edson-barboza-2099,UFC on ESPN 8: Overeem vs. Harris,/events/ufc-on-espn-8-overeem-vs-harris-1908,2020-05-16,Edson Barboza,/fighters/edson-barboza-2099,-140.0,-139.0,-132.0,"1.71429, 1.727515, 1.733085, 1.7060166666667, 1.7774766666667, 1.78896, 1.7487433333333, 1.7526266666667, 1.7526266666667, 1.7392466666667",Dan Ige,/fighters/dan-ige-6448,120.0,110.0,115.0
/fighters/edson-barboza-2099,UFC 242: Khabib vs. Poirier,/events/ufc-242-khabib-vs-poirier-1715,2019-09-07,Edson Barboza,/fighters/edson-barboza-2099,-175.0,-139.0,-118.0,"1.57143, 1.6304266666667, 1.6041533333333, 1.58753, 1.5747533333333, 1.5803566666667, 1.5910566666667, 1.6304266666667, 1.6371466666667, 1.80007",Paul Felder,/fighters/paul-felder-5116,135.0,-102.0,110.0
/fighters/edson-barboza-2099,UFC on ESPN 2: Barboza vs. Gaethje,/events/ufc-on-espn-2-barboza-vs-gaethje-1648,2019-03-30,Edson Barboza,/fighters/edson-barboza-2099,-135.0,-125.0,-120.0,"1.74074, 1.55053, 1.58824, 1.71771, 1.6813266666667, 1.6674366666667, 1.64354, 1.6148533333333, 1.7363, 1.8176666666667",Justin Gaethje,/fighters/justin-gaethje-3964,-105.0,100.0,102.0
/fighters/edson-barboza-2099,UFC on FOX 31: Lee vs. Iaquinta 2,/events/ufc-on-fox-31-lee-vs-iaquinta-2-1587,2018-12-15,Edson Barboza,/fighters/edson-barboza-2099,-105.0,-105.0,100.0,"1.95238, 2.09, 2.0833333333333, 2.0733333333333, 1.9841266666667, 1.9841266666667, 1.92079, 1.9568233333333, 2.0933333333333, 1.9713066666667",Dan Hooker,/fighters/dan-hooker-6767,-135.0,-125.0,-115.0
/fighters/edson-barboza-2099,UFC Fight Night 128: Barboza vs. Lee,/events/ufc-fight-night-128-barboza-vs-lee-1455,2018-04-21,Edson Barboza,/fighters/edson-barboza-2099,-135.0,141.0,145.0,"1.74074, 2.075, 2.1, 2.125, 2.225, 2.2, 2.225, 2.215, 2.265, 2.43",Kevin Lee,/fighters/kevin-lee-4643,-105.0,-165.0,-161.0
/fighters/edson-barboza-2099,UFC 219: Cyborg vs. Holm,/events/ufc-219-cyborg-vs-holm-1387,2017-12-30,Edson Barboza,/fighters/edson-barboza-2099,180.0,295.0,330.0,"2.8, 3.305, 3.375, 3.475, 3.425, 3.4, 3.425, 3.35, 3.525, 4.125",Khabib Nurmagomedov,/fighters/khabib-nurmagomedov-3050,-260.0,-410.0,-360.0
/fighters/edson-barboza-2099,UFC Fight Night 106: Belfort vs. Gastelum,/events/ufc-fight-night-106-belfort-vs-gastelum-1231,2017-03-11,Edson Barboza,/fighters/edson-barboza-2099,-180.0,-163.0,-160.0,"1.55556, 1.58824, 1.60606, 1.57143, 1.60606, 1.57143, 1.57143, 1.579835, 1.579835, 1.61925",Beneil Dariush,/fighters/beneil-dariush-4633,140.0,140.0,143.0
/fighters/edson-barboza-2099,UFC on FOX 20: Holm vs. Shevchenko,/events/ufc-on-fox-20-holm-vs-shevchenko-1114,2016-07-23,Edson Barboza,/fighters/edson-barboza-2099,-265.0,-255.0,-235.0,"1.37736, 1.44995, 1.477275, 1.48538, 1.46612, 1.460315, 1.470655, 1.52632, 1.53343, 1.408845",Gilbert Melendez,/fighters/gilbert-melendez-278,185.0,200.0,215.0
